date,target_next_return
2016-11-18,0.0001402875160954
2016-11-21,0.0019701904411548
2016-11-22,0.0025432572670374
2016-11-23,-0.0019744055456232
2016-11-24,0.0007827675129247
2016-11-25,0.0008473997303087
2016-11-28,0.0005489722714978
2016-11-29,0.0020351880289465
2016-11-30,-0.0001114508931862
2016-12-01,0.0004270319117703
2016-12-02,-0.0042968806366946
2016-12-05,0.0094806150282125
2016-12-06,-0.0005263499591232
2016-12-07,0.0006832875588108
2016-12-08,-0.004051498381793
2016-12-09,-0.0048872961044424
2016-12-12,0.0040805962741642
2016-12-13,-0.002544956198573
2016-12-14,-0.0007907692689046
2016-12-15,-0.0015741934622683
2016-12-16,-0.0002050484718986
2016-12-19,-0.0035493812101024
2016-12-20,0.0003087061056538
2016-12-21,0.0012526940099969
2016-12-22,9.343503095468924e-05
2016-12-23,0.0017826129795784
2016-12-26,0.0009507544502745
2016-12-27,0.0013778054568966
2016-12-28,-0.003690878905246
2016-12-29,0.0039978104032735
2016-12-30,-0.0029152121532185
2017-01-02,-0.0009238788503709
2017-01-03,-0.0019624988223292
2017-01-04,0.0018597681737074
2017-01-05,-0.0001960300089148
2017-01-06,0.0006627406621279
2017-01-09,0.0019952506066624
2017-01-10,-0.0005869807617192
2017-01-11,0.0002609352170651
2017-01-12,-0.000726988925244
2017-01-13,0.0007269889252441
2017-01-16,-0.0011560080805421
2017-01-17,0.0006434041681506
2017-01-18,-0.0015673261863326
2017-01-19,0.0014927578671319
2017-01-20,-0.0003822638301643
2017-01-23,0.0007085008446911
2017-01-24,0.0008664113579239
2017-01-25,0.0001954550871575
2017-01-26,-0.0056388983633248
2017-01-27,0.0005428240607354
2017-01-30,-0.0036653432921659
2017-01-31,0.0033004060679723
2017-02-01,0.000842133491669
2017-02-02,-0.001151056342207
2017-02-03,0.0018055343458175
2017-02-06,-0.0045810763427546
2017-02-07,0.0002910942146806
2017-02-08,-0.001108311863777
2017-02-09,0.0029557514836854
2017-02-10,-0.0006466907103146
2017-02-13,-0.0008910577211445
2017-02-14,-0.0011172636510654
2017-02-15,0.0011266602948079
2017-02-16,-0.0013803506934158
2017-02-17,0.0003851584682379
2017-02-20,-0.0002442487467797
2017-02-21,-0.0004510258393492
