date,price
2022-11-14,98.0769271850586
2022-11-15,98.71353912353516
2022-11-16,98.96268463134766
2022-11-17,98.28914642333984
2022-11-18,97.7908935546875
2022-11-21,98.30758666992188
2022-11-22,98.70433807373047
2022-11-23,99.24868774414062
2022-11-24,99.24868774414062
2022-11-25,99.15643310546875
2022-11-28,98.92575073242188
2022-11-29,98.50133514404297
2022-11-30,99.95911407470703
2022-12-01,101.03162384033203
2022-12-02,101.77983856201172
2022-12-05,100.73600769042969
2022-12-06,100.71752166748047
2022-12-07,101.15168762207031
2022-12-08,101.12398529052734
2022-12-09,100.16326141357422
2022-12-12,100.17249298095703
2022-12-13,100.4681167602539
2022-12-14,100.21870422363281
2022-12-15,100.23631286621094
2022-12-16,99.69879913330078
2022-12-19,99.35588836669922
2022-12-20,99.32807922363281
2022-12-21,99.86561584472656
2022-12-22,99.31881713867188
2022-12-23,99.09642791748047
2022-12-26,99.09642791748047
2022-12-27,98.64230346679688
2022-12-28,98.5311050415039
2022-12-29,98.93885803222656
2022-12-30,98.64230346679688
2023-01-02,98.64230346679688
2023-01-03,98.99446868896484
2023-01-04,99.05935668945312
2023-01-05,99.0871353149414
2023-01-06,99.99535369873047
2023-01-09,100.2270278930664
2023-01-10,99.81926727294922
2023-01-11,100.24557495117188
2023-01-12,101.03328704833984
2023-01-13,100.24557495117188
2023-01-16,100.24557495117188
2023-01-17,99.95828247070312
2023-01-18,100.64407348632812
2023-01-19,101.26497650146484
2023-01-20,100.69039916992188
2023-01-23,100.59773254394531
2023-01-24,101.17233276367188
2023-01-25,101.37618255615234
2023-01-26,101.36691284179688
2023-01-27,101.14451599121094
2023-01-30,100.65332794189453
2023-01-31,100.69039916992188
2023-02-01,101.36691284179688
2023-02-02,101.22791290283203
2023-02-03,100.28263854980469
2023-02-06,99.88414001464844
2023-02-07,100.14361572265625
2023-02-08,100.66259765625
2023-02-09,100.15288543701172
2023-02-10,99.79146575927734
2023-02-13,99.95828247070312
2023-02-14,99.62464141845703
2023-02-15,99.62464141845703
2023-02-16,99.38370513916016
2023-02-17,99.57833862304688
2023-02-20,99.57833862304688
2023-02-21,99.13349914550781
2023-02-22,99.07787322998047
2023-02-23,99.40223693847656
2023-02-24,98.75350189208984
2023-02-27,98.95740509033203
2023-02-28,99.32807922363281
2023-03-01,98.95740509033203
2023-03-02,99.03152465820312
2023-03-03,100.0972900390625
2023-03-06,99.5597915649414
2023-03-07,98.92957305908203
2023-03-08,98.45696258544922
2023-03-09,98.71643829345703
2023-03-10,100.17142486572266
2023-03-13,100.93138122558594
2023-03-14,100.37529754638672
2023-03-15,101.59860229492188
2023-03-16,100.44944763183594
2023-03-17,100.66259765625
2023-03-20,100.75527954101562
2023-03-21,100.54212951660156
2023-03-22,101.92298126220703
2023-03-23,102.10831451416016
2023-03-24,101.84883117675781
2023-03-27,101.05182647705078
2023-03-28,101.36691284179688
2023-03-29,101.56153106689453
2023-03-30,101.66348266601562
2023-03-31,102.1731948852539
2023-04-03,102.35597229003906
2023-04-04,102.65287780761719
2023-04-05,102.89410400390625
2023-04-06,103.12605285644531
2023-04-07,103.12605285644531
2023-04-10,102.3930892944336
2023-04-11,102.5693588256836
2023-04-12,102.60649108886719
2023-04-13,102.35597229003906
2023-04-14,101.91061401367188
2023-04-17,101.44670867919922
2023-04-18,101.54878997802734
2023-04-19,101.44670867919922
2023-04-20,101.77145385742188
2023-04-21,101.81783294677734
2023-04-24,102.20752716064453
2023-04-25,102.81059265136719
2023-04-26,102.4487533569336
2023-04-27,102.10546112060547
2023-04-28,102.22606658935547
2023-05-01,101.37645721435547
2023-05-02,102.1505355834961
2023-05-03,102.61683654785156
2023-05-04,102.58887481689453
2023-05-05,102.38371276855469
2023-05-08,102.00131225585938
2023-05-09,101.85209655761719
2023-05-10,102.1878433227539
2023-05-11,102.41168212890625
2023-05-12,102.04793548583984
2023-05-15,101.89873504638672
2023-05-16,101.6282730102539
2023-05-17,101.58162689208984
2023-05-18,101.2458724975586
2023-05-19,101.00341033935547
2023-05-22,100.81688690185547
2023-05-23,101.1246337890625
2023-05-24,100.80755615234375
2023-05-25,100.3505630493164
2023-05-26,100.47181701660156
2023-05-29,100.47181701660156
2023-05-30,100.87283325195312
2023-05-31,101.00341033935547
2023-06-01,101.16522216796875
2023-06-02,100.66947937011719
2023-06-05,100.8004379272461
2023-06-06,100.85655212402344
2023-06-07,100.38888549804688
2023-06-08,100.88461303710938
2023-06-09,100.60401153564453
2023-06-12,100.6882095336914
2023-06-13,100.17375946044922
2023-06-14,100.42630767822266
2023-06-15,101.06232452392578
2023-06-16,100.8004379272461
2023-06-19,100.8004379272461
2023-06-20,101.01557159423828
2023-06-21,101.02493286132812
2023-06-22,100.66947937011719
2023-06-23,100.91267395019531
2023-06-26,100.9594497680664
2023-06-27,100.6788330078125
2023-06-28,100.88461303710938
2023-06-29,100.22054290771484
2023-06-30,100.66014862060547
2023-07-03,100.5417251586914
2023-07-04,100.5417251586914
2023-07-05,100.06246948242188
2023-07-06,99.5362319946289
2023-07-07,99.47044372558594
2023-07-10,99.70537567138672
2023-07-11,99.59262084960938
2023-07-12,100.69210052490234
2023-07-13,101.20892333984375
2023-07-14,100.67328643798828
2023-07-17,100.8612289428711
2023-07-18,100.81424713134766
2023-07-19,101.16195678710938
2023-07-20,101.12435913085938
2023-07-21,101.12435913085938
2023-07-24,101.17134857177734
2023-07-25,100.99279022216797
2023-07-26,101.03040313720703
2023-07-27,100.28800964355469
2023-07-28,100.67328643798828
2023-07-31,100.70149993896484
2023-08-01,100.0997543334961
2023-08-02,99.92082977294922
2023-08-03,99.29934692382812
2023-08-04,100.25983428955078
2023-08-07,100.34457397460938
2023-08-08,100.32575225830078
2023-08-09,100.27867889404297
2023-08-10,99.76075744628906
2023-08-11,99.6195068359375
2023-08-14,99.41233825683594
2023-08-15,99.10157012939453
2023-08-16,98.8096694946289
2023-08-17,98.78141784667969
2023-08-18,98.95089721679688
2023-08-21,98.68724060058594
2023-08-22,98.85674285888672
2023-08-23,99.75133514404297
2023-08-24,99.29934692382812
2023-08-25,99.28050231933594
2023-08-28,99.33698272705078
2023-08-29,99.8266830444336
2023-08-30,99.6760025024414
2023-08-31,99.88317108154297
2023-09-01,99.36650085449219
2023-09-04,99.36650085449219
2023-09-05,99.16814422607422
2023-09-06,99.01700592041016
2023-09-07,99.37596130371094
2023-09-08,99.60264587402344
2023-09-11,99.50818634033203
2023-09-12,99.5553970336914
2023-09-13,99.6876449584961
2023-09-14,99.527099609375
2023-09-15,99.28148651123047
2023-09-18,99.48929595947266
2023-09-19,99.20594024658203
2023-09-20,98.99813842773438
2023-09-21,98.47862243652344
2023-09-22,98.81865692138672
2023-09-25,98.07247924804688
2023-09-26,97.8268814086914
2023-09-27,97.66632080078125
2023-09-28,98.16693878173828
2023-09-29,97.96855926513672
2023-10-02,97.37345123291016
2023-10-03,96.68280792236328
2023-10-04,97.10855102539062
2023-10-05,96.9666519165039
2023-10-06,96.61658477783203
2023-10-09,97.57213592529297
2023-10-10,97.61000061035156
2023-10-11,98.04520416259766
2023-10-12,97.42076873779297
2023-10-13,98.0546646118164
2023-10-16,97.77082061767578
2023-10-17,97.29776763916016
2023-10-18,97.08963775634766
2023-10-19,97.00448608398438
2023-10-20,97.29776763916016
2023-10-23,97.31670379638672
2023-10-24,97.40184783935547
2023-10-25,96.99503326416016
2023-10-26,97.515380859375
2023-10-27,97.65731048583984
2023-10-30,97.50591278076172
2023-10-31,97.25994873046875
2023-11-01,98.10757446289062
2023-11-02,98.55422973632812
2023-11-03,99.05787658691406
2023-11-06,98.8012924194336
2023-11-07,99.0673828125
